id,company_name
3379,Eleven Eleven Films
81128,Dirty Hands Productions
30655,Fallingcloud
23138,Woodline Productions
13630,Darryl F. Zanuck Productions
89157,The Pleasure Company Inc.
7392,Twentieth Century Fox
69253,Artanis Productions Inc.
4733,1992 Number Four Limited Partnership
8791,Sherwood Productions
11488,Prairie Home Productions
63105,Animal Planet
67823,Star Partners
1138,Filmways Pictures
20013,NT2 Productions
91,Lama Productions
14440,Red Wagon Entertainment
7950,Westdeutscher Rundfunk
21583,Jam Productions
32951,Venice Productions
841,Pathé Entertainment
16380,Karr International Pictures
1361,Compton Films
52059,Rocket Science Inc.
12485,Overbrook Entertainment
51862,Film Export A.G.
27281,Pol-Ka Producciones
12007,Rat Entertainment
1754,Tekli British Productions
92940,Florin
87394,Suftley
1167,Phalanx Productions
20555,Taurus Film
60963,Ira Steiner Productions
7693,Count of Monte Cristo Ltd.
931,HAL Films
8301,Universal Media Studios (UMS)
6781,Initial Pictures
53667,Trust Film Svenska
6825,Pratt FIlms
1875,Produzioni De Sica
15187,Sigma Film Productions
7931,FilmTeknik
67713,Parkes/Lasker productions
3153,Sunrise
11262,Imagine Films Entertainment
22289,Moonstone Entertainment
7384,Hypnotic
73999,Euphoria Films Production
13728,Nomadis Image
1920,Nuova Linea Cinematografica
81134,Atchity Entertainment International (AEI)
82943,Jeffrey Pictures Corp.
29072,Cineventa
1692,Centurion Investment
11511,Regent
21858,Richmond Light Horse Productions
2299,Wonderland Films
21859,Varius Entertainment Trading A.G.
417,Australian Film Commission
4213,Sol Lesser Productions
11451,MCL Films S.A.
465,Twickenham Film Studios
6090,Selmur Productions
91502,Whaley-Malin Productions
11583,Syalis DA
1701,Dania Film
15646,New Life Cinema
4402,Euterpe
88719,Latex Lair Productions
31848,A & A Release
16814,Süddeutscher Rundfunk (SDR)
2608,Happy Madison Productions
4859,Nickelodeon Animation Studios
95104,Bahman Ghobadi Films
13913,Joseph M. Schenck Productions
5040,Morningside Productions
43790,Nitrate Films
4607,"Montecito Picture Company, The"
16056,William Cagney Productions
5028,CanWest Global Communications Corporationt
741,Emotion Pictures
19866,Zeal Pictures
6184,Tribune Entertainment
2528,Top Cow Productions
23691,Junger Witt Productions
37167,Don Bluth
14595,Pando Company Inc.
857,Julian Blaustein Productions
238,Rai Cinemafiction
2241,Vendex
15131,Titus Productions Ltd.
1403,Franchise Pictures
36959,Starz! Encore Entertainment
68518,Cofinergie 6
23587,Screenland Pictures
24356,Tomboy Films
94147,Aurica Finance Company
37074,FCC
14377,J. Arthur Rank Organisation
13945,Rastar Productions
11445,Hank Levine Film
21540,Mary Pickford Company
388,Horizon Pictures
60832,Corona-General
2992,Acrobat Productions
2993,Bright-Persky Associates
12240,Galatea Film
16311,Albert S. Ruddy Productions
37295,Riot of Color
8794,Refugee Films
2934,Excel Entertainment
19422,Cannon Entertainment
51180,Panaria Film
89445,Independent Film Centre
19423,Cinema Verity
8779,WW Production
42,Universal Pictures Corporation
76194,ITC Films
2105,Thura Film
57623,Rumbalara Films
1048,CCC Filmkunst GmbH
3748,Shree Ashtavinayak Cinevision Ltd
49168,Producciones Cabo S.A.
4741,Nu Image Entertainment GmbH
8807,Dylan Sellers Productions
1354,Fénix Cooperativa Cinematográfica
1599,GG Studio
5721,Phoenix Films
26424,Satyajit Ray Productions
7281,British Film Institute (BFI)
34665,Fresh Produce Films
11895,Artificial Eye
3212,Teshigahara Productions
3968,John Woolf Productions
7742,John US Productions
79727,Katzka-Jaffe
27934,Palm Pictures
9980,Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)
28553,Maite Argüelles
95,Hazazah Film
28554,Coproducción México-Francia-España-Canadá-EEUU
28555,Fondo de Fomento a la Calidad Cinematográfica
3618,Film Workshop
13122,Productora Filmica Real
5029,Onegin Productions
9383,Blue Sky Studios
28557,José Pinto
12917,Atkinson/Knickerbocker Productions
4946,Lippert Pictures
23236,Sandollar
77,Milestone Productions
1901,University of Southern California
54851,New World Entertainment Films
30995,3H Productions
23478,Captain Movies
3441,Lamitas
11264,Bad Lt. Productions
8878,MFF Feature Film Productions
95596,Snow Day Productions
4024,Pacific Film and Television Commission
38550,Guangxi Film Studio
4388,Security Pictures
78208,Inter Allianz Film
11801,Trigger Street Productions
36547,SACI
4641,Shochiku Company
8607,Visual Eyes Productions
16124,Columbia British Productions
4820,Alta Vista Productions
53013,Rational Packaging Company
1315,Charles Chaplin Productions
50286,Broth Film
10163,Working Title Films
5419,Edgewood Productions
245,Cowboy Films
3245,First National Pictures
33449,Films du Palais Royal
1702,Medusa Produzione
11591,Hanhwa Venture Capital
6133,Cine Location Services
12542,Toki wo Kakeru Shôjo Seisaku Iinkai 2006
3473,William Goetz Productions
19852,Marcel Hellman Productions
8877,Curtis Hanson Productions
2108,Battleplan Productions
3688,Kennedy Miller
12172,Newton Productions
43292,Ted Richmond Productions
12173,NBI Productions
2595,The Associates & Aldrich Company
2341,Belladonna Productions
19113,Apollo Associates
19114,FAM Productions
52725,Untitled 03
4784,Terra-Filmkunst
270,Filmförderanstalt (FFA)
3533,Allan Zeman Productions
60762,Carlo Ponti Production
45728,Cliffhanger Productions
12782,Rapid Film
12743,Prime Entertainment
85744,Fondazione MonteCinemaVerità Locarno
24136,Reperage
22384,Rolling M. Productions
16354,Wolper Pictures
4756,Friedman-Lewis Productions
230,Boje Buck Produktion
19990,Jacqueline Kay
22103,Red Horizon Productions
4298,Remstar Productions
353,Kino Vision
3315,Origen Producciones Cinematograficas S.A.
918,Films 66
70046,"Hermitage Bridge Studio, The"
1953,De Haven Productions
7642,The Total Living Network
612,Artists Entertainment Complex
8423,Compagnia Cinematografica Mondiale (CCM)
14035,Cité Films
94968,Ness Communication & Productions Ltd.
18925,Compagnie Internationale de Productions Cinématographiques (CIPRA)
52698,Revel Entertainment
77451,Samba P.C.
37664,Belafonte Enterprises
31587,Megalovision
45440,Geechee Girls
1254,Television New Zealand
15524,Lewis Milestone Productions
49181,Studio Maj
3554,Athanor
4864,George Pal Productions
56519,Red Stripe
1486,Arnold Pressburger Films
12372,Universum Film (UFA)
14907,Optimus Films
2185,National Cinematografica
10273,Filmfonds Wien
58245,Héritage Films
5879,PRC
3561,No Matter Pictures
79437,Cofimage 4
16921,Kismet Entertainment Group
25020,Victoires Productions
523,Camelot Productions
1482,Famous Artists Productions
5253,NBC Productions
77798,"One Media, The"
2805,Pact Productions
79897,Progress Communications
2394,Artina Films
94714,"Vista Organisation, The"
67867,Children's Television Workshop (CTW)
94943,Beijing Zhongbo-Times Film Planning
2636,Tag Entertainment
46410,CBS Theatrical Films
85945,britannic
21147,Ovídeo TV S.A.
2210,K2 SA
921,Next Wednesday Productions
22722,K-Star
58324,Hoytyboy Pictures
15931,Rizzoli-Haggiag
2441,Fandango
74408,Chinarunn Entertainment Inc.
3169,Zide-Perry Productions
67334,Stuber/Parent
2478,Manhattan Project
13282,21st Century Film Corporation
7888,ScreenWest
21335,Death Wish 5 Productions
773,Film Afrika
533,Janus Films
17823,Alive Films
6730,Individual Pictures
93603,RV Camping Productions Ltd.
505,Cruel Productions
78565,Ghost Pictures
15312,ChickFlick Productions
4235,R%26C Produzioni
17348,Cirandinha Productions
9349,Film4
47030,Koppelmann/Bandier-Carnegie Pictures
21106,Axon Films
47031,Capella
74215,Le Musée d'Orsay
26890,Douri Films
14120,The Directors Company
14276,Cardinal Pictures (II)
1098,Wave Pictures
969,Golden Harvest Pictures
84483,Scotts Atlantic
6160,Filmplan
33665,Sandollar-Schaffel Productions
774,Valkyrie Films
1554,Transatlantic Pictures
19464,Lancaster Gate
19932,Filmcoopi Zürich
438,Mercury
19465,John Davis
89439,Friendly Productions
5730,Turner Network Television (TNT)
37740,Varahonar Company
95947,United Film Distribution Company (UFDC)
38181,American Films
31715,Gramercy Pictures (I)
7786,FilmWorks
14897,Melvin Frank Production
20927,Blood & Wine Productions
630,IPC Films
4878,Virgin Vision
72110,Best Film
16968,Vera Films S.p.a.
1398,Les Films Corona
22928,Rosey Film Productions LLC
6407,Blake Edwards
35814,Konwiser Brothers
310,Centre National de la Cinématographie
3853,Stampede Entertainment
881,Daiei Studios
6091,Atelier 41
98017,Ohta Publishing
11458,Julia Phillips and Michael Phillips Productions
6086,New Horizon Picture Corp.
1309,Rainforest Films
4561,Cohiba Pictures
15117,New Visions Pictures
3208,3Mark Entertainment
68141,Les Films de l'Astre
11482,Cranium Films
2165,Balcor Film Investors
7751,Marimark
3816,Wadleigh-Maurice
13914,Feature Productions
62351,Winstar Film + Video
28766,Production Marcel Dassault
4108,Rich Animation Studios
15058,Casablanca Filmworks
4147,George Axelrod Productions
4988,Frank Yablans Presentations
3823,TF1 Films Production
65402,JLT Productions
76491,SuperMega
54043,Munich Film Partners & Company (MFP) ROE Production
1490,Kintop Pictures
1545,Roxbury Productions
19320,Road Movies Filmproduktion
2400,Unidis
73629,Nassour Studios Inc.
81144,Twin Continental
4630,Amicus Productions
7151,Assassin Films
74363,British Empire Films Australia
26927,i5 Films
10380,Nitrate Film
11569,Chum Television
467,Renaissance Pictures
29305,Kaleidoscope Films
3461,Senka DOOEL Film Production
261,Samuel Goldwyn
37061,Basket Case Productions
14961,Coronet Film
634,ABC Pictures
16750,Paisley Park Films
71238,Mercury Pictures
2600,Blast! Films
12711,Emmepi Cinematografica
70140,A.P.P.P.
20235,New Horizons Picture
25513,Sofinergie 1
5174,Boom Pictures Inc.
48638,Face Productions
84361,Pas de Quoi
1472,Delux Productions
6869,Yer Dead Productions
1886,DDM Film Corporation
20711,Doperfilme
5940,Avala Film
10207,Casbah Film
5441,Ivory Way Productions
1812,Aaron Spelling Productions
7014,Hungarofilm
10714,Télécip
1607,Gold/Miller Productions
14794,Südwestfunk (SWF)
626,Independent Productions
7754,Lazennec Films
84423,Failure to Launch Productions
76900,Reame Productions
48669,Pannónia Filmstúdió
16414,The Cannon Group
7406,JTP Films
48357,Hi-Rez Films
6470,Walt Disney Production
89131,Orr & Cruickshank
12226,American Film Institute (AFI)
7586,Walt Disney Home Video
2102,Frankovich Productions
5316,Fanfare Films
3742,900 Films
25886,Outpost Studios
12362,Tracy Films
3428,Parklane Pictures Inc.
84889,Michael Alden Productions
58583,Mumbo Jumbo Productions
1078,Shanghai Film Studios
26882,Equinox Entertainment
3138,Harcourt Productions
1913,Leone International
6962,CNC
3810,Joel Productions
12288,Nintendo
89627,Glitter Productions
7679,West End Productions
14683,Ciné Tamaris
14317,Republic Pictures (I)
77452,Luna Films
1512,John Wells Productions
1369,Full Moon Pictures
28787,WideAwake
240,Bazmark Films
2422,Prescience Film Fund
50505,Embark Production
17877,Libra Films
298,Carlyle Production
13950,Foxton Entertainment
11985,Sir Lew Grade
480,Tobis
1648,Gladden Entertainment
443,Big Talk Productions
5738,Stonebridge Entertainment
31235,Cable and Wireless Finance
59770,Bima
1239,Aichi Arts Center
4281,Simon Reeves Landsburg Productions
20366,Gimages Développement
3052,Troma Entertainment
19,Film Roman
5747,ZDF Enterprises
23005,Braveworld Productions
4753,Filmauro
84516,Les Films A4
8831,Mad Max Films
3499,Societe Radio Cinema
77453,Pepon Coromina
12646,The Badham-Cohen Group
18575,Parallel Pictures
13721,Winkast Film Productions
5270,Opala Productions
64128,Itami Productions
24905,Union
1178,Pathé Pictures International
3083,NRK Drama
20614,Luther Davis Productions
13866,The Caddo Company
94728,Johanna
3804,Shakespeare Film Company
1938,Scholastic Productions
13479,Edward Small Productions
18091,Jayne Productions Inc
2310,Screen West Midlands
8041,Homegreen Films
61336,T.E.M. Productores S.A.
4921,Bakshi Productions
56975,Betsy's Wedding
1461,Pressman-Williams
8881,Zak Productions
383,Goskino Productions
23617,Mediopolis Film- und Fernsehproduktion
4700,Linson Entertainment
413,Proscenium Films
18332,Las Producciones del Escorpión S.L.
4620,Evenstar Films
1156,Conundrum Entertainment
16061,Baltimore Spring Creek Productions
27102,Conseil de l'Europe
90093,Winslow Partners Ltd.
3894,Kentucky Fried Theatre
1082,Lux Vide
14148,Saber Productions
23164,Entertainment Film Distributors
36113,Zupnik-Curtis Enterprises
9261,Mercury Films
991,Totally Independent
5757,P'Artisan Filmproduktion GmbH
1608,Wayans Bros. Entertainment
3077,Melville Productions
10958,Brad Grey Pictures
14697,Paris Film Productions
650,Bridge Films
25909,Landau Company
93659,The Pawnbroker Co.
49396,Greaser's Palace Ltd.
12273,Sanford Productions (III)
489,Dutch Oven
23955,Ringerike Zweite Filmproduktion
52729,Minotaur Film Partnership No. 3
2561,Cargo Films
8894,Société Générale de Cinématographie (S.G.C.)
2804,7 Network
79898,Historias Cinematográficas
4978,Gaumont British Picture Corporation
9281,Tai Entertainment
61792,Norwegian Film Institute
7741,Landscape Entertainment
14807,James Roosevelt Productions
89840,Alpine Pty Limited
13255,New Century Producers
68129,Dream Company
2268,Isle of Man Film
7594,Touchstone
606,American Werewolf Inc.
20159,Transoceanic Film
37618,Britt Allcroft Productions
258,Scott Rudin Productions
23446,Sofica Sofinergie 5
6564,Columbia Tristar
1096,Rich Pickings
1097,Sky Pictures
3057,Katzka-Loeb
21118,Shelburne Associates
11234,Little Wolf Entertainment
3146,Starway International Inc.
15742,Internationale Filmproduktion
72153,Wells Productions
65087,USA Pictures
11613,Radiotelevizija Beograd
29393,Lion Films
2775,American Eagle
90143,Contemporary Films
2486,Iéna Productions
23072,Schweizerische Radio- und Fernsehgesellschaft (SRG)
35929,Thunderhead Productions
42221,Munich Film Partners & Company (MFP) BTC Productions
869,Dee Gee Entertainment
18736,Mad Dog Productions
5359,Artic Productions LLC
34423,Eichberg-Film
22319,Centre Européen Cinématographique Rhône-Alpes
16836,Venus Productions
4923,Brightstar Films
38959,Avrora Media
9210,Film Four International
2640,Odeon Film
11152,Radical Media
26083,Katira Productions GmbH & Co. KG
26084,Caro-McLeod
25488,Clockwork Pictures
13419,SKA Films
7047,Paramount Pictures Corporation
23872,Force Majeure Productions
12611,Academy Pictures Corporation
6130,Dualstar Productions
11585,Harold Hecht Productions
4894,Associated British-Pathé
76460,St. Michael Finance Limited
12522,Mimi wo Sumaseba Production Committee
3468,Hal Wallis Productions
76461,Artistry Limited
1466,Live Stock Films
76462,Investors In Industry PLC
4785,Tele-Cine Film- und Fernsehproduktion
8895,MAFILM Objektív Filmstúdió
599,Solar Productions
76463,Robert Fleming Leasing Limited
22705,Midsummer Films
4472,Aviva Entertainment
81025,Black Hawk Entertainment
29655,Investimage
6068,HBO
40444,Clifton Productions
11461,Bad Robot
23419,MavroCine Pictures GmbH & Co. KG
8797,Storyline Entertainment
44822,Bel Age Distribution
4736,Ardent Films
23537,Sellers-Edwards productions
98386,ab'-strakt Pictures
12145,Shaft Productions Ltd.
485,Vinyl Films
119,Danmarks Radio (DR)
12045,Isabella Films B.V.
30257,Hollywood Partners
10351,IAC Film
19352,Mediastream Dritte Film GmbH & Co. Beteiligungs KG
1547,Uranus Productions
91425,Sun-Telegram Pictures
2996,Angel films
21128,Red Turtle
11239,Liberator Productions
13190,Lemon Sky Productions
17513,Film i Väst
72823,Technical Black
72824,Run It Up Productions Inc.
2293,Silverwood Films
15339,Film Futures
91638,Bloodline Films
11600,Bungalow Productions
14737,Grey Water Park Productions
620,Centropolis Film Productions
20607,King Video Productions
10956,Film Properties International N.V.
53458,Lakeshore International
33306,Nicolas Entertainment
7055,New Oz Productions
347,Centropolis Entertainment
90738,Paramount Pictures (Canada)
21625,H5B5 Media AG
1204,Ascendant Pictures
15124,Associated Capital
4141,Associated Producers (API)
52622,Natural Nylon II
10747,Hollywood Pictures Corporation
1392,National Broadcasting Company
9111,Sirena Film
4893,New Concorde
73949,KirchMedia
100202,Pineast Production
85164,"Magic Entertainment, Inc."
36359,Billy Jack Enterprises
11452,Walwa Films S.A.
73954,Quality Growth International Ltd.
17429,Taryn Productions Inc.
3759,Producers Releasing Corporation
77946,Gray City
1959,Jofa Atelier
7161,LivePlanet
2953,New Wave Entertainment
10462,WT2 Productions
10870,Ghana Film Industry Corporation
3055,Paragon Films Ltd.
23895,Storm King Productions
12044,Fonda Films
75483,S.M. Films
1171,Epsilon Motion Pictures
10563,Critérion Film
68304,Crush Entertainment
62,The Selznik Studio
10472,Cruella Productions
10394,Monkey Productions S.L.
36176,Concrete Pictures
2655,Internationale Filmproduktion Richter
72998,Gorgon Video
30639,Roger Dodger LLC
12236,Blinding Edge Pictures
70166,Jacobs/Mutrux
726,Haut et Court
73925,McCann-Erickson
12205,EDKO Film
77883,Unit Four
20290,United China Vision
14579,Corsair Pictures
20291,Zoom Hunt International Productions Company Ltd.
377,Bandeira Entertainment
16206,Pax Films
59424,Raymond Wagner Productions
31157,Canal (II)
1815,El Mar Pictures
1816,Grandview Pictures
4343,Showtime Networks
6705,Filmfour
972,Current Entertainment
8256,"Scottish Arts Council, The"
1415,Capitolina Produzioni Cinematografiche
65683,Kinowelt Median
45785,Northmen Productions
14675,Reverse Angle Pictures (II)
2127,Uco-Film GmbH
868,Cinema Service
324,Flach Films
3965,Taewon Entertainment
1137,S.N. Prodis
56620,Texas Chainsaw Productions
15505,NHK
64674,ErgoArts
11555,Cinesoul
21760,Filmtown Entertainment Group
30344,Ministères de la Culture de l'industrie et des P.T.T.
15847,MTM Enterprises
8330,British Broadcasting Company
65507,Wes Craven Films
75348,Nunez-Gowan
62927,Long Shot Pictures
27204,Key Entertainment
51708,MBST/Lloyd Productions
20194,Motion Picture JOTA Produktions
842,GreeneStreet/SKE Films
1310,Best Brains
4565,Filmhaus
4991,Lotar Film Productions
61896,Douglas
69832,Paragon Films
19355,Canlaws Productions
2017,Film Roman Productions
1696,Intercontinental Film GmbH
15165,Centar Film
53673,Cort/Madden Productions
11019,Devoted Productions
123,Trust Film
28205,"Samuel Goldwyn Company, The"
46195,Luxembourg Film Fund
12264,Pledge Productions
1678,Fox Family Channel
12026,Gold Circle Films
3344,Night Light Films
10370,Spectacle Entertainment Group
89313,Gruskoff/Levy Company
16771,Sino
24475,La Sofica Sofinergie 5
12913,Lafayette Films
24476,MG Films
13349,Zoetrope Studios
3643,ERP Productions
15129,MPI
4977,Larry Darmour Productions
24725,Ontario Arts Council
65559,Bottom of the Ninth Productions
278,Propaganda Films
3597,Dodi Fayed - Jack Wiener
24726,Canada Council for the Arts
11616,Barry & Enright Productions
3564,Rick Lashbrook Films
79533,Bad Clams Productions
714,3L Filmverleih
8724,Australian Film Finance Corporation (AFFC)
37015,Ben-Ami/Leeds Productions
22927,Raygun Productions
8380,PFH Entertainment
2452,UK Film Council
2969,Namesake Entertainment
7058,Bill Kenwright Films
539,Block 2 Pictures
30258,Generalitat de Catalunya - Departament de Cultura
3613,Cane/Gabay Productions
17337,Basara Pictures
280,Cinémaginaire Inc.
10901,Ministère de la Culture
53238,Ghost Ship Films Pty. Ltd.
6982,Epithete films
76292,Spot Pictures
6639,Televisión Española (TVE)
37497,Jersey Shore
8366,Road Movies Filmproduktion
194,Hobby Films
2429,Conspiração Filmes
4089,Blow Up Pictures
8857,Independent Film Channel (IFC)
52581,West Eleven Films
12207,Tatiale Films
1779,Tokuma Shoten
3803,Middle Fork Productions
13862,Alta Vista Film Production
65082,Shutt/Jones Productions
63300,here! Films
2752,DENTSU Music And Entertainment
32688,Kwan's Creation Workshop
11506,Maljack Productions
3214,Daiei Motion Picture Company
5545,Mobra Films
19480,Reino del Cielo
1555,G.W. Films
4391,Peter McCarthy / Front Films
2413,Ironworks Productions
87807,mr. kirby productions
8302,Fleischer Studios
193,Excelsa Films
776,Phalanx-Jaelem
5214,Rainbow Productions
33882,Compagnie des Films
158,Spyglass Entertainment
13579,George Stevens Productions
51207,Sullivan Street Productions
51208,Michael Ritchie Productions
22058,Krisjair
22059,Laredo
5337,Tijuana Productions
10038,Square Enix
2847,Burrowes Film Group
60303,Magellan Pictures
22231,Israel Film Fund
10001,Andy Warhol Productions
418,New South Wales Film & Television Office
5338,Tiberius Film Productions
7541,Sovereign Pictures
2414,Kiss the Cactus
87839,Reversal Films Inc.
33266,Peripheria
538,EMI Films Ltd.
45970,France 2 Cinéma
79025,Zacharias-Buhai Productions
85889,C.H.U.D. Productions
11349,Bourne Again
89630,Forrest Films
18335,DB Entertainment
549,Swanford Films
70319,Sunset Gower Studios
7154,One Race Films
551,Mandalay Pictures
3279,Vox3 Films
11766,Fox Video Korea
22182,KC Medien
24138,MP Film Management
34446,I Remember Productions
23708,capitol international
497,Revolution Studios
11230,Zeta Film
12622,Darko Entertainment
52607,DNA Pictures International
73331,Ministry of Propaganda Films
6337,Main Street Movie Company
2673,La Fabrique de Films
24851,Riverdale Productions
1271,Pariah Entertainment Group
1307,Triangle Film Corporation
88839,Turbulent Arts
2354,Tesauro
22299,Triple Ajaxxx
15583,P & L
85470,Two Roads Productions
5752,Sony Pictures Entertainment
2888,SF Norge
10202,Columbia TriStar Home Entertainment
376,Industry Entertainment
23481,Suncent CinemaWorks
21805,Bandidos Films
98,Detour Film Production
4247,Filmförderungsanstalt (FFA)
17871,Nepi Film
1790,Euro Space Inc.
12178,Red Hour Films
553,Barclays Mercantile Industrial Finance
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique
478,Cady
49803,Precision Films
2877,Living Films
222,Société Nationale Pathé Cinéma
5386,Black Marble Productions
421,Amen Ra Films
18844,Indusfilms
53007,Black and Blu Entertainment
697,Alta Films S.A.
7071,Sordid Lives LLC
3864,Butcher's Run Films
89133,Angel Eyes Productions
33680,Blue Sky Films
2780,Cube Vision
99551,Digital Classics
95811,National Studio Limited (Katmandu)
14585,Leucadia Film Corporation
6847,Beech Hill Films
20931,Alpha Productions
11579,The Mirisch Production Company
68602,P.D.C.
1813,Charley Associates
30241,AtomFilms
7320,Telefilm Canada
13965,Total HelpArt T.H.A.
1546,Universal Pictures France
30242,Nemuru Otoko Seisaku Iinkai
69791,P-R Productions Picture
13300,Stage III Productions
2578,TCB Films
78049,Allied Entertainments Group PLC
3895,Chaiken Films
14308,Security Pictures Ltd.
59351,Hallelujah Films
1102,Producciones Anhelo
73862,Filmways Productions
3898,Sandbar Pictures
25,20th Century Fox
86084,Virgin Schallplatten
9027,Hallmark Hall of Fame Productions
67882,G2 Films
12389,Les Films Pelléas
973,Immortal Entertainment
6896,EuropaCorp
45505,Fish Productions
7640,Cité-Amérique
8255,Antoinine Green Bridge
1285,Toute Premiere Fois
24137,DOS
38059,Cinema Enterprises
5942,Take One Productions
7753,Hang Phim Truyen
8363,Euston Films
95810,Antelope Films
4519,alta vista productions
24991,Sheba Films
757,Embassy Film Associates
32508,Entcorp Communications
534,Filmsonor
31317,Meridian Films
1825,Spéva Films
23449,American Empirical Pictures
30966,Stimuleringsfonds Nederlandse Culturele Omroepproducties
1364,St. Nick Productions
37667,Aspen Productions (I)
69934,"Malpaso Company, The"
4781,Ciné-Alliance
14332,Fantastic Factory (Filmax)
52006,Front Street Films
76067,Kontsept Film Company
10593,Wrather Productions
41047,Prophecy Pictures Ltd.
777,Future Film Group
12010,Mediapro
15749,Les Artistes Associés
1691,Ilshin Capital Investments
11503,Joseph E. Levine Productions
862,The Kennedy/Marshall Company
20834,Berkeley Productions
77682,Columbia TriStar Filmes do Brasil
3741,C & C Brown Production
12112,Figaro
91800,Bancannia Holdings Pty. Ltd.
7088,arena Films
18135,Haworth Productions
7332,Chako Film Company
95712,Whale Productions Limited
14625,Office Crescendo
613,Hecht-Hill-Lancaster Productions
74657,Manfred Durniok Filmproduktion
1762,Yellowbird Productions
11954,Sociedad General de Cine (SOGECINE) S.A.
3570,Seda Spettacoli
40349,Glazier
1001,Solaris Film
15064,Leisure Investment Company
4111,The Harold Lloyd Corporation
39822,CLV-Filmproduktions
3526,Concord Productions Inc.
62948,Horror Inc.
2730,Motown Productions
15257,CBS Television Studios
7966,Outland Productions
19552,Horseshoe Bay Productions
54378,Fabrica
12111,Vides Cinematografica
30389,Intermédias
65658,Danger Filmworks
6778,Televisió de Catalunya TV3
38609,Holly Hill Productions
508,Regency Enterprises
71818,Amka Films Productions
86,Catfish Productions
13800,Gaumont Distribution
94200,New Zealand Railways
88332,IMTM Films
10272,Starhaus Filmproduktion
58241,Sofica Valor
73926,Televiziunea Romana (TVR1)
9386,First Motion Pictures Unit US Army Air Forces
17422,Dogstar Films
24939,WV Films II
88333,Abyssa Films
36914,Flanders Productions
595,Eric's Boy
7506,Graphic Films
19130,Houston Museum of Natural Science
1322,C.V. Whitney Pictures
43838,New World Pictures Ltd.
20088,B.D.S. Productions Inc.
1593,Laura Films
10107,Trackform Film Productions
5391,DisneyToon Studios
3323,Land Films Inc.
11942,Sofica Valor 7
79336,Lilith Films I.A.
56629,Red Rose Productions LLC
5272,HMS Projects
25905,Jascat
30967,Elsevier-Vendex Film Beheer
17339,Javelin Films
54531,New Sky Communications Inc.
5280,Oak Pictures
80485,Lone Wolf
8094,Strange Dog Productions
14311,Vestron UK
1350,Parkway Productions
8775,Century Park Pictures
94199,New Zealand United
51861,Dovemead Films
4676,ABS-CBN Film Productions
8677,MGS Film
17824,Larry Franco Productions
2946,Molloy Boy Productions
82310,Idea
22953,Down Home Entertainment
58240,J.P. Productions
2956,The Geffen Company
19598,Art Cinema Corporation
90145,Palla
1799,Breton Film Productions
91380,Picture Securities
19855,Internationale Filmproduktion Blackbird Dritte
14361,Jaffe-Lansing
59952,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)"
8821,Management Company Entertainment Group (MCEG)
41048,Elysian Dreams
78875,Earth Girls
19509,Mindhunters Productie BV
14188,Conacite Uno
1087,Aurora Productions
2531,Media Rights Capital
44730,Embassy Pictures
22639,Regency International Pictures
11995,Depth Entertainment
22640,The A. Milchan Investment Group
1772,Mondex Films
21840,Morningstar Films
6135,David Hannay Productions
6136,Film Plan Financing Number 1
11601,Silver Lion Films
6138,Southeast Asia Film Location Services Sdn. Bhd.
73800,Producciones Barbachano Ponce
21150,Raymond Katz Production
3150,Virgin Films
87848,Film 111
3589,Kouf/Bigelow Productions
277,Roven Productions
661,Nouvelles Éditions de Film
21919,White Eagle
65453,Mixed Breed Films
53379,Firecracker Company
28040,Iberoamericana Films Produccion
53380,Guadalupe Productions
7588,World Wrestling Entertainment (WWE)
41248,Nancy Tenenbaum Films
2055,Skyline Films
7531,abramoff Production
68860,Greenfox
14391,Elliott Kastner Productions
7533,Abramoff Production
52740,Contagious Entertainment
14535,Elstree Distributors
2092,Mike Zoss Productions
21741,Kinétique Inc.
33267,ECM Records
53348,Jeepers Creepers II
14687,Remus
2130,Mr. Mudd Production
7333,Bayerischer Rundfunk (BR)
1718,Odyssey
6197,London Weekend Television (LWT)
19029,Cinecorp
36863,Maverick Picture Company
2509,Artimm
11707,Vic Films Productions
4925,Plinyminor
1400,Labrador Films
8257,The Scottish Arts Council
72565,Kawoosh! Productions DTV I
6355,Silverstar Ltd.
79298,MKH
26282,Mediastream Film GmbH & Co. Productions KG
13816,Hyde Park Entertainment
3811,John Frankenheimer Productions Inc.
88334,Televisione Svizzera Italiana
65781,Fat Free
304,Artcam y Fonds Sud Cinéma
27559,Bianca Film
10696,Malabar
1630,Dream Entertainment
11015,Heller Highwater Productions
5845,Royal Shakespeare Company
2184,Tollin/Robbins Productions
4059,Independent Film Channel
74899,Mandarin Films S.A.
5561,Panorama Films
829,Vertigo Entertainment
40870,Embassy Films
21785,VCL Communications
299,Instituto Mexicano de Cinematografía
36024,British Columbia Film Commission
816,FilmEngine
7729,Granada Films
2154,Punch Productions
53732,Daniel Fried Productions
22110,First Foot Films
85163,Powers That Be Pictures
11502,Panico Films
55642,The Andre Company
243,CB Films
3213,Disney Channel
25159,British Screen Finance Ltd
54940,Algonquin Productions Limited
89283,Black Ink Films
23140,Movie Masters
12245,Robert Lawrence Productions
698,Scottish Screen
89135,Maysville Pictures
11650,Grupo Rodar
29467,Proyecto Tucan
